20140616 062200;1923.5;1924;1923.5;1924;235
20140616 062300;1924;1924;1923.75;1924;38
20140616 062400;1923.75;1924;1923.75;1923.75;19
20140616 062500;1924;1924;1923.75;1923.75;110
20140616 062600;1924;1924;1923.75;1924;29
20140616 062700;1924;1924;1923.75;1923.75;8
20140616 062800;1924;1924.25;1924;1924;105
20140616 062900;1924.25;1924.25;1924;1924;73
20140616 063000;1923.75;1924;1923.75;1924;26
20140616 063100;1923.75;1924;1923.5;1923.5;180
20140616 063200;1923.75;1923.75;1923.75;1923.75;18
20140616 063300;1923.5;1923.75;1923.5;1923.5;151
20140616 063400;1923.75;1923.75;1923.5;1923.5;98
20140616 063500;1923.5;1923.75;1923.5;1923.75;8
20140616 063600;1923.75;1923.75;1923.5;1923.75;24
20140616 063700;1923.75;1923.75;1923.75;1923.75;8
20140616 063800;1923.75;1923.75;1923.5;1923.5;27
20140616 063900;1923.5;1923.75;1923.5;1923.5;41
20140616 064000;1923.5;1923.75;1923.5;1923.75;3
20140616 064100;1923.5;1923.75;1923.25;1923.25;63
20140616 064200;1923.5;1923.5;1923.25;1923.25;4
20140616 064300;1923.5;1923.5;1923.25;1923.25;3
20140616 064400;1923.5;1923.5;1923.5;1923.5;3
20140616 064500;1923.5;1923.5;1923.5;1923.5;2
20140616 064600;1923.25;1923.5;1923.25;1923.5;18
20140616 064700;1923.5;1923.5;1923.25;1923.25;10
20140616 064800;1923.25;1923.5;1923;1923.25;81
20140616 064900;1923.25;1923.25;1922.75;1922.75;223
20140616 065000;1922.75;1923;1922.75;1922.75;10
20140616 065100;1923;1923;1923;1923;4
20140616 065200;1922.75;1923;1922.75;1923;4
